Latitude,Longitude
3.11567928935791,101.667265330422
3.11567171950638,101.667393806939
3.1157696,101.6674631
3.1158182,101.6673885
3.11646174638939,101.666633606364
3.11708417778213,101.664774010399
3.11717295,101.66482525
3.11727275,101.6648716
3.1172732,101.66501045
3.11731275,101.665328
3.1160824499743,101.667244850057
3.1161489,101.66747385
3.11660409337196,101.666753749207
3.11727125,101.66610915
3.1171605,101.666481
3.11668105482378,101.666782569963
3.11679245,101.66722465
3.11699776996963,101.666608540944
3.11711125444759,101.667259591613
3.11760310438051,101.662779237386
3.11761573086041,101.66288747492
3.1177376,101.66298555
3.1178112,101.6631457
3.11794625,101.6631245
3.11871759002529,101.662142766122
3.11843307801505,101.663509512346
3.1184095,101.66298375
3.11872328982457,101.6627797851
3.11854402932103,101.662966950796
3.11856251752248,101.663424886401
3.11754592919153,101.66379432316
3.11761372649432,101.663703121327
3.11770605,101.6638677
3.11760055,101.6639361
3.11764005,101.66388005
3.11739191932392,101.664363594011
3.11755451257208,101.664979451379
3.11772614188683,101.664088278007
3.118087052482,101.665200405479
3.11830270456407,101.663468706533
3.1187267,101.66341965
3.118725,101.6636386
3.11841030552114,101.664849163384
3.11881994999946,101.662192951566
3.11880190001973,101.662892499852
3.1188810405971,101.663422847982
3.12002749098002,101.661872765851
3.1190088938551,101.664359050433
3.11927095,101.6640581
3.12015629445819,101.66402709282
3.11767541932243,101.665111910062
3.11774251216583,101.666374663242
3.11781475814086,101.665328262255
3.11760060353159,101.665335309933
3.11741930037838,101.665785846417
3.11820678636566,101.665655702877
3.11844085,101.6653232
3.1184008,101.66544315
3.11748229775204,101.666778254694
3.11769985120983,101.667378880861
3.11896792045879,101.66536770102
3.11903386794649,101.666021249245
3.119492855165,101.665745048675
3.1198404674304,101.665270142059
3.11954655,101.66745205
3.12001341635023,101.666936879866
3.09825631916038,101.667690383888
3.09910713867872,101.667444131457
3.09934830826506,101.668036349437
3.09846115,101.6694673
3.09838479447549,101.669966604128
3.09838010644095,101.670230887506
3.09852935,101.67026725
3.09864752668138,101.670354366068
3.09835225,101.6710246
3.09847386829376,101.671337504464
3.09848804420961,101.671116948513
3.09867945,101.6711138
3.09942415566062,101.671442335837
3.09921015870312,101.673074628108
3.09946199841033,101.673004400795
3.09975915,101.67085885
3.10049652732923,101.671978862663
3.10311620841789,101.667606199527
3.10341034986432,101.667546002899
3.10326685,101.66840725
3.10360685,101.6680029
3.10327473317367,101.66905624468
3.10089395570509,101.671242451631
3.1007579455028,101.671301548714
3.10189145006548,101.671329350019
3.10093289942881,101.67214210856
3.10157008437239,101.67207825045
3.1018166,101.6719615
3.10252055,101.67138175
3.10265402514743,101.672467877051
3.09832674458646,101.673202508863
3.0983967,101.67322055
3.09858367438904,101.674836463379
3.09816442792021,101.675772474905
3.09859878307351,101.675322439938
3.098643,101.67559105
3.0998843,101.67358185
3.09983160767657,101.673997989097
3.09991489528933,101.674145593907
3.10047674995284,101.673448599987
3.1002872,101.6739149
3.10052135,101.6743208
3.10081065,101.6738532
3.10068669986108,101.674250640855
3.098275,101.6758403
3.09818095,101.6760226
3.0983536,101.67583445
3.0983243,101.6758973
3.09856794329471,101.676541623314
3.09887645,101.67582585
3.09883714662609,101.676199599464
3.09814975,101.67767715
3.09846438240866,101.67793894913
3.0983274004988,101.678334748546
3.09918427509427,101.676655788538
3.09930175,101.6771818
3.09920935,101.6777645
3.10013815,101.67616915
3.10048239999013,101.676272600035
3.1004512,101.6767281
3.10002765,101.6772795
3.09958153931025,101.67842397573
3.0992192,101.6788013
3.0999542,101.6780311
3.10068063318796,101.677716844422
3.10119934314196,101.674392398048
3.10145085,101.67424925
3.1018460512241,101.67406780033
3.101868,101.67425645
3.10149925,101.6744518
3.1016416,101.67448035
3.1024321382338,101.673851224192
3.10270067631959,101.673886625033
3.10272499799356,101.673929050145
3.1030846,101.6742601
3.10200466312542,101.676520536011
3.1021011535173,101.676732451551
3.1015717,101.67721565
3.10193725,101.6777984
3.10268537523069,101.677122065677
3.10234595,101.6771498
3.10288691805906,101.677923761531
3.1033542,101.67743525
3.1036818206532,101.678027603834
3.10419905,101.66853545
3.10425995006621,101.669547450154
3.10471679983969,101.667599799998
3.10457200615304,101.669658960158
3.10381763199895,101.669142179484
3.10403075,101.6692071
3.10492730000232,101.669290913926
3.10558135,101.66882605
3.10590341813265,101.667801446435
3.10593689964662,101.668160149998
3.10587109994196,101.668317500001
3.10616099754516,101.66881995
3.10515585,101.66889165
3.1054026818991,101.670222503126
3.10581189993611,101.669329250001
3.10630830032067,101.670188629084
3.10374075,101.6716363
3.10415211919801,101.672262553604
3.10387387201237,101.672778744536
3.10441793884827,101.671890993424
3.1049438,101.67236075
3.1058751,101.67066585
3.10601705,101.67067135
3.10619225,101.67067875
3.1063378,101.6706845
3.10610809995242,101.670473799996
3.10501650880441,101.672012631004
3.10546855357846,101.672237090637
3.1055979332058,101.672587593809
3.1065331,101.6681634
3.1067081,101.6681642
3.10677435244452,101.66762285001
3.10684585,101.66806995
3.10740320157672,101.668159800601
3.10758908480483,101.667806348673
3.10737730000812,101.66831135
3.1071027,101.6688114
3.10731558351734,101.6693076
3.10661790047741,101.668486480835
3.10686105,101.6693134
3.10683725,101.6698265
3.10721007638096,101.670063019322
3.10828874079292,101.667707444597
3.10842155,101.66816035
3.10853125,101.66815895
3.1084743,101.6682151
3.10865025,101.66836175
3.1085988756019,101.668763467056
3.10880255,101.66884375
3.10903345,101.6688527
3.10784386215647,101.669339899552
3.10816809741855,101.669326808883
3.10843345241967,101.669893050947
3.10884274944261,101.669245701503
3.10883495578552,101.669380760341
3.10880273611093,101.669777765654
3.1064883,101.6706899
3.1069188050879,101.670373050486
3.10705769607217,101.670755582076
3.1071953036074,101.670506688911
3.10712552957439,101.6711582976
3.10746185,101.67144565
3.1067831,101.6720029
3.10653568570438,101.673033560565
3.10677995,101.67281355
3.10685576548242,101.672300474549
3.10675995381226,101.672716104991
3.10700085,101.6727007
3.10696935,101.6729165
3.1072005087451,101.672944720582
3.10786415,101.67047815
3.1076711969312,101.671191708449
3.10812005,101.6703003
3.10890245,101.67053645
3.10901059998774,101.670669200032
3.10903867005547,101.6707581
3.1083991500505,101.670936300019
3.10854405735163,101.67141861233
3.1088001673998,101.671676905664
3.10836825,101.6719256
3.10391067761615,101.67427807401
3.10457639416068,101.673021399049
3.10400418202423,101.674468959659
3.10451343971671,101.674709208696
3.10580970383693,101.673510112666
3.10598925,101.67414825
3.105942,101.6742331
3.10599102774466,101.674215355333
3.10602405,101.67419805
3.10595094688302,101.674319563078
3.10618049995329,101.673754400966
3.10523675,101.67469635
3.1055207,101.6745169
3.10549355,101.6746459
3.1054593887611,101.674826981428
3.1057681,101.67462855
3.10592005,101.67449025
3.10369325,101.6776225
3.10375575,101.6777231
3.10388695848214,101.677679951419
3.10443820406831,101.677407801132
3.1040336,101.6774837
3.10427825,101.6775429
3.10437032655046,101.677741488468
3.10463895545643,101.677477222641
3.10455453950842,101.677784035722
3.10477447007207,101.678254257282
3.10500877886544,101.678276553914
3.1047993,101.6784735
3.1051660857365,101.67506640704
3.10530399993487,101.678077199988
3.10568319978255,101.678287349955
3.10518275048642,101.678001886163
3.1053007,101.67799545
3.10509885,101.6781346
3.1054668,101.67834305
3.10586915,101.67842625
3.10623019520164,101.67806760767
3.10671980690839,101.673201815176
3.1064675,101.6735614
3.10655675,101.67365785
3.1066598,101.67344745
3.1069028,101.67299075
3.1067322171704,101.67324786005
3.1070771,101.6732512
3.10686850914738,101.673194170977
3.10690864516573,101.673317450776
3.1069701,101.67303885
3.1068905,101.67337275
3.10640048706561,101.673846794568
3.10755440073915,101.673419200406
3.10752237533014,101.673598958016
3.10689949993958,101.673825199963
3.10719070006929,101.6740915986
3.1075656,101.67371015
3.106354,101.67465875
3.10652879658631,101.674881907664
3.10705575,101.6744206
3.10707869761619,101.674684131158
3.10750305,101.6747265
3.10818345,101.6736062
3.10785724447201,101.674330710545
3.10893547174348,101.674291105687
3.10789802575168,101.674448486625
3.10789595,101.6743535
3.10879629987061,101.674647099956
3.1067718,101.67748525
3.10685099874445,101.677570219622
3.10639957953375,101.677627995777
3.10682885000793,101.678202700029
3.1070552,101.67808545
3.1072022,101.67774715
3.1072772,101.6783561
3.1084304,101.67806925
3.1081328994653,101.678157564379
3.10829905001111,101.677947349964
3.10865665,101.67744555
3.1087015,101.67820545
3.10882357574324,101.678285985094
3.1088955,101.67844705
3.109007,101.67814495
3.09874611870622,101.679411565174
3.09843028912121,101.681078394217
3.09857363024852,101.681286710167
3.10023924949424,101.679404566338
3.10070013991887,101.679610099699
3.09915550022818,101.680901996268
3.09856198045066,101.68261266549
3.10084600889685,101.682091763687
3.09968865,101.6826618
3.1002196,101.68289455
3.10068729656196,101.682515848249
3.10080785,101.6830734
3.10065455382757,101.683352591056
3.10137325,101.6789006
3.10123217805185,101.678443891149
3.10104018403122,101.68001739405
3.10101102148908,101.680304487475
3.10166755,101.68041205
3.10285033576085,101.678611250244
3.10257809086061,101.679885343146
3.10268345,101.6798074
3.102696,101.67967705
3.1032058,101.67853205
3.1032058,101.6786569
3.1033095,101.679845
3.10296626558513,101.680101508846
3.10307835,101.68109065
3.10096268084102,101.68100076437
3.10164165190064,101.681202317315
3.10203035,101.68199605
3.10113240814237,101.683222729849
3.1012443,101.6828765
3.10137363227607,101.683391690553
3.10108496925312,101.682863060246
3.1020514,101.68388385
3.1028876995048,101.682361800698
3.10315959088285,101.682246442152
3.1033032,101.68232665
3.1033643,101.6822594
3.10272015,101.6826617
3.10254795,101.68394075
3.10274994989884,101.683679049954
3.10361316084815,101.682877687443
3.09852475,101.68409625
3.0982988552624,101.684272736683
3.09908025,101.68440175
3.09912125,101.68477625
3.09946194991814,101.684719100147
3.09951034740313,101.684783598613
3.09844622205689,101.685925768446
3.09915825,101.6861342
3.0989057,101.68620225
3.0989789,101.68620395
3.09939444864087,101.686291599971
3.09927255,101.68376255
3.0996643,101.6843692
3.1004167,101.6843491
3.10073835,101.6845298
3.10071014870782,101.685068339039
3.09933020827223,101.686420450155
3.0998101,101.6863649
3.1004803,101.68597915
3.10055994059963,101.685808149392
3.10073725,101.68604465
3.10072013097143,101.686228624915
3.10072885,101.68613725
3.10074295370504,101.685986857096
3.09829275000953,101.686743249661
3.09817805,101.68711125
3.09855125,101.6869677
3.09867502270323,101.687540194099
3.09885220529837,101.686417982227
3.09931285,101.68697125
3.0993115,101.687272
3.09964229163882,101.688921816594
3.09905077309191,101.689145474972
3.0993186,101.6867033
3.0996427,101.6874913
3.1002712644411,101.687495939637
3.10027105,101.6869726
3.10026655,101.68728945
3.09988266042535,101.68883267608
3.09982717455321,101.689447769485
3.10047490432776,101.688574041649
3.10062001659659,101.688012284308
3.1018342,101.6852633
3.102141201531,101.685220374922
3.1011413,101.68578495
3.10165894999564,101.685257599998
3.1019291,101.68377195
3.10276865,101.6815069
3.10226255,101.6845665
3.10328835005454,101.683470949885
3.10330546539585,101.684681139934
3.10355860724272,101.683348953073
3.10106155,101.6883478
3.10118421862625,101.688273069253
3.101062,101.68844565
3.10130444909763,101.688323380866
3.10130295,101.68872065
3.10237404942779,101.688951999965
3.1021459813946,101.688771804479
3.10199267427675,101.689537665248
3.10304187731422,101.686869682206
3.102980879101,101.689126499096
3.10307635,101.6887846
3.1034642,101.6887791
3.1046889748968,101.678530483413
3.10472808332347,101.680571486641
3.1056613,101.67848365
3.10623575,101.67874955
3.10629045021421,101.679049750052
3.10630665230218,101.6798783997
3.10417595,101.681832
3.1040985,101.681331
3.1056424,101.68288175
3.10627155,101.6836322
3.10646945,101.67865895
3.10679565007463,101.678580500015
3.10670625,101.6788569
3.1068982,101.6790666
3.10649058398525,101.679536946162
3.10680745,101.6797955
3.10711945,101.67859905
3.10735787449009,101.678711163719
3.10734080859898,101.679051557315
3.10700522459072,101.680055387667
3.10665455,101.6809473
3.1074139,101.680034
3.1081041,101.67909145
3.1080717,101.67964005
3.10842500093484,101.679311049304
3.10867250013431,101.679192799972
3.1087118,101.67895785
3.10896625,101.67859955
3.1090597,101.67859965
3.10793586499015,101.680323623973
3.10789035000391,101.682453750002
3.1070718,101.68254615
3.10648535453002,101.682349791862
3.1063979,101.6830671
3.1066085,101.68287785
3.10668171198391,101.683294336595
3.1070079,101.6826829
3.10691916346189,101.682989226599
3.1073247,101.6838104
3.1078858014564,101.681989146413
3.1086519,101.68203155
3.10873347729741,101.684161499175
3.10517221720026,101.683753056057
3.10583094972459,101.683727819726
3.1037275,101.6884411
3.10394335002862,101.688498799972
3.1044118,101.68921375
3.10727594996717,101.684484850048
3.10866075,101.68470645
3.10856874996659,101.687193099999
3.10823043307456,101.691799614654
3.10814077982972,101.692059816318
3.10917004867104,101.686876373776
3.10804667592275,101.689241270834
3.10920345,101.66851685
3.10959458970136,101.668757864375
3.10970541800355,101.668671148127
3.10987770244876,101.668118383462
3.1102146,101.667575
3.11029679987794,101.667572264227
3.11038749905853,101.668106096851
3.11035755,101.6676585
3.11023451213853,101.66807930144
3.1103414,101.6680277
3.11005060001005,101.668255400004
3.10953739241885,101.669264086714
3.10938842957798,101.66929074333
3.10895664995966,101.670096549984
3.1099907,101.6694501
3.11027665,101.6687352
3.1102925,101.66899485
3.11044781135133,101.669509896855
3.109932,101.66997655
3.11063909274952,101.66841476601
3.11095443806157,101.668411243387
3.1105970565013,101.668306952064
3.11061895,101.6681881
3.11100020312665,101.668623801131
3.11172841571073,101.668550960804
3.10959629998241,101.670903200046
3.10952945,101.67138095
3.1098611,101.67050635
3.1092587,101.67223035
3.11218515119646,101.668661800074
3.11238665770401,101.666895700139
3.11255429972116,101.668750799997
3.11233164967006,101.668825049974
3.1129376,101.6677914
3.11276161858559,101.668703511647
3.11301085,101.6684812
3.1133269,101.6687285
3.11335265051751,101.668602651614
3.1132923,101.66888025
3.11454669953021,101.66971340601
3.11265813594835,101.673053120048
3.11458190834703,101.670782209505
3.11327290734529,101.6729463068
3.11388736111681,101.672781245563
3.11447305,101.6718192
3.1145082,101.67219285
3.11451250039978,101.672834609418
3.1146186,101.672581
3.1143844,101.6727077
3.10940551475028,101.674273304754
3.1093231,101.6749448
3.11108175107735,101.673809899627
3.11105385,101.67398375
3.11185480230124,101.673643299201
3.11040825,101.6770419
3.1097614,101.67803025
3.11024169216059,101.677517787598
3.11006615789344,101.67799471129
3.11053689587737,101.676760854842
3.11184315728571,101.676714590115
3.11114475,101.67726385
3.1108236318889,101.6776451
3.11073831999273,101.678014649684
3.110988,101.67845195
3.11141267900065,101.677415410173
3.11126110001827,101.677852649904
3.1113764,101.67800985
3.11156285,101.678363
3.11135392005392,101.678289550116
3.1120743,101.6732656
3.11228698931214,101.67332772163
3.1113894,101.67423195
3.11271351290198,101.67312599418
3.112923,101.6731761
3.11290925,101.6732808
3.1131846,101.6739036
3.11352695,101.67304545
3.11325870376448,101.67418733799
3.1142692,101.6736133
3.11456745,101.67359305
3.11445920645578,101.673722289267
3.11337294440126,101.674626886888
3.11435753071344,101.675017140224
3.11452525,101.67439795
3.11445335,101.67509705
3.11460675,101.67507505
3.1130866,101.67658275
3.11208455007275,101.677363549249
3.11249542097071,101.676839149453
3.1129243240704,101.677336859185
3.11262165,101.67805065
3.113604,101.6764651
3.11447462540934,101.676001864449
3.11342235,101.6779419
3.1137602,101.67773045
3.11398024031776,101.678561904389
3.11441325,101.67835595
3.11444873304012,101.678116464371
3.1144691,101.6783495
3.1146459,101.6676615
3.11466225,101.66796765
3.1151368,101.66768845
3.1151465,101.6675164
3.11516165,101.6675856
3.11524525101342,101.665355193836
3.115156,101.66766825
3.11580449572541,101.668078962667
3.11526799296064,101.669314469042
3.11563265,101.6685946
3.1157542,101.66869035
3.11594955329505,101.669606569117
3.11568485056323,101.670807510312
3.1160239779617,101.668094258734
3.11624395047952,101.668069897661
3.11643857944478,101.667586630939
3.1166207,101.66751255
3.1165308,101.6680597
3.11639948445173,101.668788650835
3.11682149996143,101.667934999976
3.11708680837052,101.667500248846
3.11697417155671,101.667613835658
3.11714455521705,101.668033173634
3.11727675260652,101.668158900267
3.11738623491294,101.668083639509
3.11734445600035,101.668104100896
3.1168194,101.66803145
3.11667534080307,101.668389548676
3.11689155000661,101.668027899961
3.11697358061071,101.668199597859
3.11718019613061,101.668353912966
3.11719410173799,101.668282215371
3.1159653,101.6693399
3.11631910416483,101.66963565643
3.1166725,101.66922035
3.11656890303958,101.669674424864
3.1166523,101.6696901
3.1165777,101.66979455
3.11721960034393,101.667431849337
3.1166911,101.6697809
3.11677608535449,101.669825119223
3.11491770117171,101.671253064119
3.1154448,101.67042525
3.11549043332802,101.670539967442
3.11520825,101.67220765
3.1145639353336,101.672500356329
3.11462881634914,101.672651312017
3.1148074,101.6725754
3.11491,101.6725154
3.11501555,101.67230135
3.1154021,101.67212365
3.11543105,101.6722824
3.11552778990644,101.67206788673
3.11560260321142,101.671975139589
3.1155908,101.672195
3.11569045,101.67221105
3.11572941146081,101.672610398328
3.11684712012357,101.670670963062
3.11692885,101.67087585
3.1170026,101.6707734
3.11723890746009,101.671601691187
3.11593086388246,101.671908148206
3.1162412723003,101.672168349703
3.1166724296121,101.671989616605
3.1165633,101.67255385
3.1168191736244,101.671936349562
3.11678719999872,101.67199225
3.11695645,101.67215405
3.11730007935384,101.671996567641
3.1170521,101.6721783
3.11723458823461,101.672330499605
3.1166958923274,101.672646391866
3.11704005,101.67263745
3.1174757,101.6681722
3.11821913550178,101.667894203562
3.11837844476808,101.668423259085
3.11759058745043,101.667025375934
3.11872514294124,101.668150232562
3.11999299943972,101.667642099973
3.11768370057085,101.672344940137
3.11829585913187,101.672397991502
3.11801727477911,101.672076273056
3.11836542951177,101.671907812142
3.11841245,101.67231135
3.11819596914707,101.672533494058
3.1194326,101.67261255
3.1193931,101.67283495
3.1148690987428,101.672859076107
3.1148874,101.6734812
3.1150985,101.6731831
3.11467620000033,101.674242200004
3.11506045707939,101.674064030085
3.11518125525414,101.674147533155
3.11523935564204,101.674184173442
3.11497699899058,101.673934937635
3.11582618277536,101.672683548275
3.11589402524195,101.672752358908
3.1154024,101.6740564
3.11581946684462,101.673699624249
3.1149636,101.6747163
3.11496,101.6743835
3.11497369999901,101.674291849993
3.1150182,101.67502395
3.11508475,101.6750149
3.11522155,101.67495945
3.11474605,101.6750875
3.11513855,101.6753354
3.11515621836029,101.675381099649
3.11518845,101.67556795
3.11529615,101.6755957
3.11546352101514,101.674640572503
3.11527789996345,101.674649849846
3.11599565,101.6744225
3.11534175,101.6750837
3.1154845,101.6755909
3.11622788321435,101.673294811942
3.11610629466798,101.674337948565
3.11702830045759,101.673313413317
3.11709985,101.67343045
3.1161072,101.6745018
3.11604259940008,101.675010406847
3.11643870698515,101.675121064953
3.11713855,101.6749639
3.11747671074258,101.674853597704
3.11680265,101.6751589
3.11679286145291,101.675458934769
3.1167976165821,101.675617113592
3.1169487,101.67565285
3.11486500683982,101.67672822302
3.1146880551434,101.676197378577
3.11492835611561,101.676454130874
3.11519280341937,101.676810621581
3.11510180235991,101.676894665529
3.11527915844401,101.676319734985
3.11549673046373,101.67608979623
3.11566565254321,101.676506260961
3.116018,101.6761868
3.11584553707927,101.676282998283
3.11549654831791,101.676464792462
3.1158592500619,101.676279004835
3.1157369,101.67681105
3.1157659,101.6768005
3.11583392100695,101.676332735775
3.11493352231021,101.676932325647
3.11488951951248,101.677680651127
3.11476366856274,101.678349489149
3.11468485,101.67821885
3.11496055,101.67834465
3.1150634,101.67792045
3.1153848567376,101.676381986554
3.1154447,101.67772685
3.11586422526129,101.677658097962
3.11586085286477,101.677768758158
3.11537075,101.6778638
3.11558695,101.6782455
3.11568095,101.6781482
3.11583383167244,101.678466681311
3.11586506255385,101.678487715529
3.11641982190478,101.676032616187
3.116546,101.67601395
3.11644421977027,101.676141634196
3.11689114415844,101.675721849164
3.11693905691133,101.676167702294
3.11610149289633,101.677821649876
3.11635098784463,101.677777199769
3.11616490721478,101.678038254051
3.1167218410528,101.678125180457
3.11681225,101.67806615
3.11672035,101.6782207
3.1173254,101.67833335
3.11801155442187,101.67315930192
3.1180815560048,101.67326087668
3.11777219640842,101.674287806262
3.11846406594101,101.67323320647
3.11850885,101.67328885
3.11860345,101.67341545
3.118453,101.6742329
3.11801875,101.67478805
3.1175652,101.6750703
3.11789951904737,101.675192293721
3.11814805,101.6743819
3.11817515,101.67457015
3.11808730909496,101.674906590832
3.118431,101.67455085
3.11851741009758,101.674911956086
3.11806365,101.6751883
3.1185462819071,101.675277697317
3.1192651010747,101.673017737208
3.11974655,101.6730112
3.11979125,101.67327325
3.1200358180609,101.673125220205
3.12012000316711,101.67309559269
3.1200921,101.6733957
3.1195321,101.673707889414
3.12007399244315,101.674163810863
3.11892169765357,101.674506490115
3.1188418726186,101.675065593658
3.1193254,101.67539145
3.11939617649064,101.675581233162
3.11941078512691,101.675561989205
3.11950583247386,101.675566385104
3.11969295,101.6755799
3.1200403,101.67525285
3.12006435,101.67526935
3.11982885258351,101.675466820801
3.11992562598135,101.675418679536
3.11729291864391,101.67579805918
3.1175145,101.67615205
3.11815685,101.6762257
3.11836327892812,101.676285517024
3.11810000160235,101.676679900776
3.11753880495333,101.678246017429
3.11846866309004,101.678605156483
3.11840825,101.67872195
3.11909437102147,101.675043340344
3.11871446256285,101.67513799255
3.11932935000158,101.676800850001
3.1188753,101.6768168
3.11964965,101.67583565
3.11968563649876,101.675840433177
3.11997735,101.67604365
3.1199165,101.67615325
3.11988982265967,101.675991009702
3.11992020423481,101.677061253246
3.1199292,101.67724825
3.1191464,101.67723465
3.1193336,101.67727755
3.11922206782164,101.678705242958
3.11958134525296,101.677209259939
3.11974060854701,101.677101172365
3.11950744891327,101.677365624808
3.1195253067387,101.677484481407
3.11969065,101.6778249
3.11947395,101.6781758
3.1194932582237,101.678200581132
3.1091697,101.67979125
3.10964730377991,101.679443765497
3.110425,101.6791367
3.1094501,101.6810116
3.10987255,101.6807164
3.11112859363618,101.679002330048
3.1112775,101.6785481
3.11154625,101.6785211
3.11184904029176,101.678503248245
3.1118027497521,101.679141328874
3.11155655,101.6797274
3.10917823592095,101.681613056228
3.10952555409795,101.682064406324
3.11024474996655,101.681733547173
3.1100151,101.68222335
3.10928318338679,101.683586575174
3.11031425,101.68340605
3.11044169169832,101.683802245366
3.11067710010343,101.682496554152
3.11068515577001,101.683596888378
3.11131441271032,101.682763499863
3.11174255,101.6835468
3.11186346101844,101.678678942273
3.11230076700224,101.679118513017
3.11244505,101.6795793
3.11287563416223,101.67888219823
3.11314695,101.67858805
3.11316319997979,101.679448149996
3.11188607363213,101.680270665635
3.1121877484252,101.679981749578
3.1122862,101.6805333
3.1126179,101.680099
3.11286775,101.68032155
3.11286669292,101.680189697329
3.1130672,101.6803168
3.11279785329946,101.681026950703
3.11348685379629,101.678829472866
3.11334445,101.67882775
3.11375369377947,101.678476811711
3.11367129077042,101.678893647989
3.11355313226025,101.678948161223
3.11365545,101.67972525
3.11386128894372,101.679945220635
3.11404345,101.67863825
3.11398319091361,101.678813112408
3.11424198810182,101.679083026058
3.1144252,101.6785934
3.11427746217934,101.67913270993
3.11434229948266,101.678889049902
3.11438896533474,101.678950352278
3.11407085,101.6793998
3.1141169,101.6792315
3.11415352270929,101.679135004857
3.11399985,101.679645
3.11415447685086,101.679597966057
3.11431825,101.6793214
3.1135098,101.6804573
3.11383885,101.67991145
3.11360005,101.6803907
3.1137574,101.68052105
3.11374289986832,101.680416850239
3.11368885,101.68058945
3.11392025,101.68065625
3.11389755,101.6806993
3.11358054859157,101.681108001281
3.114040529224,101.680344325133
3.11415035134846,101.68040844816
3.11405573909808,101.680785541681
3.11397552902708,101.681090506812
3.11404201387888,101.681198943801
3.11237168163419,101.681253157267
3.11286890914077,101.681396927911
3.113502,101.68146665
3.1135208,101.68142545
3.113616,101.68143745
3.1135977,101.68155065
3.11365215,101.68152595
3.11368345,101.68152605
3.1137644,101.6815033
3.11382395,101.6815767
3.11389752204784,101.681392073082
3.1140136,101.68179915
3.11432985,101.68164385
3.11366840000018,101.68281675686
3.1138677,101.68389215
3.11381725,101.68281575
3.11412054459225,101.682131660753
3.11412385,101.6836552
3.1096392,101.68415265
3.11028700111927,101.684497599999
3.11031155429115,101.687205949563
3.10956700016147,101.685281295948
3.1092752679099,101.686575857875
3.1101424999917,101.685784649428
3.11062070044763,101.685412399994
3.11045020466758,101.684559132569
3.1106164,101.6861303
3.1111452,101.68430415
3.11114515,101.68440405
3.11085387350015,101.684756467868
3.1109231,101.68515155
3.11132955081934,101.684459685915
3.11079765000037,101.686644834747
3.11092989915679,101.684860022777
3.1109292,101.68582545
3.11115875,101.68651015
3.11116865,101.68658695
3.11135114837163,101.68613324331
3.10918795,101.6873377
3.10945878052994,101.687918662589
3.11005736355602,101.687957755563
3.1122048,101.6842037
3.11316187394731,101.686334181805
3.1133131469533,101.683758023306
3.11353561032607,101.68260927554
3.11358277624951,101.684768500277
3.1139419,101.6842029
3.1144257,101.68433615
3.11383453284141,101.685843272219
3.11412365,101.68660435
3.11382384079454,101.687397010162
3.11408509890068,101.687108602764
3.1139605,101.68771635
3.1144150433381,101.68738909528
3.11358472649949,101.688590222184
3.113820420484,101.688350316223
3.1147883729092,101.67891025168
3.1147112,101.67891635
3.1147835,101.67892895
3.1150707233279,101.678888300234
3.11513793026332,101.678968810729
3.1147484,101.67920915
3.1147343,101.67964965
3.11586565,101.67859005
3.11598005,101.67853215
3.11559,101.67949825
3.11524575,101.68083335
3.11617382878197,101.679277244667
3.11672850587858,101.678518082554
3.11677607230599,101.678674529229
3.11677895980442,101.678567812742
3.11718605,101.67853465
3.1170331,101.6795151
3.1168772,101.68049385
3.11684171989442,101.680623559662
3.11716365182413,101.680743999409
3.1147504811343,101.68197954325
3.1146958,101.6826991
3.11467584991132,101.682852541896
3.11496104415465,101.683112161428
3.11546429518354,101.683435109598
3.11584565,101.68416835
3.11654291880754,101.681722043194
3.116860072666,101.681138977666
3.1167682,101.6835446
3.1172112,101.6829961
3.11657078592763,101.682999839208
3.117523981642,101.678897354797
3.11769425,101.6791603
3.11759885,101.67933385
3.11873725121268,101.679392449985
3.11843720159125,101.679300037157
3.11832204084468,101.679649902818
3.1185484,101.6796589
3.11856210749221,101.679812758721
3.11863951757452,101.67968023552
3.11731407501315,101.67977704561
3.11811629683728,101.680145849423
3.11837185,101.68064115
3.11867888843028,101.681023160388
3.11889556018935,101.678612346681
3.11888295693428,101.679224456521
3.11939342513811,101.678806402272
3.11922028272001,101.679186654963
3.11934994945404,101.679046350828
3.11880726939347,101.679650850132
3.11879648498481,101.679778790016
3.1188973,101.67981945
3.11909674121018,101.679661968343
3.1192983,101.67916385
3.11933297933458,101.679157472103
3.11937174442128,101.678824120704
3.119365319848,101.679249285521
3.11949931139717,101.678864665964
3.11951779679219,101.678934300727
3.11959595,101.6792776
3.11944009875844,101.679055692345
3.11955709657575,101.679211845349
3.11961183417854,101.6796101107
3.11989063290557,101.679209254756
3.11898388814061,101.680226914862
3.11934646476297,101.680216325192
3.11951863133376,101.6800134
3.11946381072397,101.680215736356
3.11765731316101,101.681959020196
3.11804756936343,101.683401277051
3.1166936,101.6874748
3.11494100556278,101.686769454324
3.11499795,101.6864733
3.11479545,101.68716635
3.11511279945278,101.687251550631
3.11566435,101.68807145
3.1162954,101.68786365
3.11622435,101.6892562
3.11745013657834,101.684141094772
3.11953045,101.6846974
3.11967613672529,101.685852508156
3.11779829767279,101.688106767458
3.12476594855329,101.646780305941
3.14201358511038,101.6408330123
3.1402632,101.6435136
3.1397932,101.6450965
3.14018236781298,101.645020081322
3.14022105,101.64506605
3.1402876,101.64529025
3.14027085003991,101.645184699961
3.14043359581707,101.644826505529
3.140564,101.6450517
3.14058290595715,101.644962189158
